tracking_id	Day0_1_0	Day0_2_0	Day2_1_0	Day2_2_0	Day5_1_0	Day5_2_0	Day14_1_0	Day14_2_0	Fetal_27195_0	Fetal_27197_0
ENSG00000112365	8.18817	10.8185	5.6838	5.20417	6.31167	6.85548	3.80517	3.53853	2.94656	3.2246
ENSG00000112367	15.1124	14.6128	14.5459	14.4409	11.1308	10.2787	12.168	12.3785	6.69337	7.49866
ENSG00000112378	25.4505	29.7214	47.7677	49.4829	53.1988	53.5805	22.3534	29.8058	38.4189	23.7819
ENSG00000112379	10.4997	5.35743	6.41716	3.60293	0.495436	0.705756	0.625061	1.09869	0.710603	1.78289
ENSG00000112394	8.88181	10.8315	3.13605	7.30285	7.69566	6.06887	6.8554	8.32248	9.71746	7.78313
ENSG00000112406	5.88322	5.10208	2.30757	2.37194	6.91298	7.99806	10.7234	10.1587	24.2827	18.3519
ENSG00000112414	2.54551	2.78508	1.70685	1.28772	26.7901	24.8389	13.565	11.4281	15.1997	27.9186
ENSG00000112419	18.4569	24.3481	21.546	24.0321	23.1915	18.0188	42.7033	36.9262	35.5482	30.8613
ENSG00000112425	1.51826	2.35704	1.86012	1.38225	3.1391	3.94572	6.74912	9.64574	8.42192	5.56243
ENSG00000112462	0	0	0	0	0	0	0	0	0	0
ENSG00000112473	46.1402	47.856	45.3589	44.584	43.6072	44.0006	92.9672	88.9633	31.1684	30.5097
ENSG00000112486	0.0750214	0.0578076	0.086437	0.036579	0.0180639	0.0226956	0.231028	0.0912513	0.090745	0.0373921
ENSG00000112494	0.623447	0.68082	0.19745	0.135375	0.601675	0.469075	0.427595	0.0176089	0.0525405	0.133013
ENSG00000112499	0.324422	0.81512	0.471663	0.716789	0.0680469	0.0888766	0.0609807	0	0.0533495	0.23742
ENSG00000112511	13.6946	11.6128	19.1984	31.7767	23.4544	22.5885	21.1118	22.1771	27.4321	23.5202
ENSG00000112514	154.094	162.063	157.83	150.877	139.304	125.654	202.463	195.031	139.899	99.5226
ENSG00000112530	0.572091	0.144267	0.100732	0.472836	0.413759	0.261284	0.98489	2.29948	2.47058	2.53124
ENSG00000112531	106.255	106.552	109.604	122.937	147.455	125.439	279.143	281.601	356.005	219.426
ENSG00000112539	0.0500136	0.142396	0.222379	0.181479	0.256053	0.142163	0	0.0617908	0	0.68589
ENSG00000112541	0.352676	0.383259	0.40373	0.650198	2.4766	2.3504	1.95187	2.09827	11.1814	10.5627
ENSG00000112559	40.5931	47.1676	61.6889	70.2549	54.3896	46.5085	31.9977	38.8828	21.6128	37.6585
ENSG00000112561	0.43254	0.524249	0.497232	0.38724	1.11813	0.777638	13.0522	15.7556	16.1199	11.5089
ENSG00000112562	0.303887	0.327601	0.597106	0.801	0.150621	0.0544819	1.43419	0.0845064	8.76672	36.0267
ENSG00000112576	13.3343	16.7188	4.52844	5.10414	7.95369	8.02737	11.4228	11.6837	21.1273	22.8754
ENSG00000112578	12.4242	12.6595	8.80716	7.75609	8.40098	9.17163	6.74827	7.98329	6.77629	6.89539
ENSG00000112584	4.61939	3.95697	8.6849	6.92413	7.81943	8.73678	13.3179	12.6827	13.6085	14.2538
ENSG00000112592	13.4864	14.2519	15.1909	14.7033	11.9637	12.7168	10.2038	10.9597	9.05597	9.54954
ENSG00000112599	0.430508	0.233161	0.324699	0.257253	0.371082	0.49885	0.687281	1.025	0.376339	0.697749
ENSG00000112619	0.594844	0.715636	0.650921	0.692338	2.00757	2.56461	1.98702	2.31375	1.5886	1.33974
ENSG00000112624	4.24659	3.40066	4.72889	4.73545	4.68019	5.38187	4.22531	4.09859	7.83924	7.26694
ENSG00000112640	23.0951	25.4234	28.6264	31.0536	24.5651	21.3427	25.3241	24.6239	23.8074	17.5966
ENSG00000112651	28.3865	32.31	24.107	19.081	17.6509	16.0072	42.8495	50.8769	27.408	21.7614
ENSG00000112655	66.5968	63.4829	227.467	267.694	95.7163	78.0085	41.1707	30.9453	37.5401	46.7541
ENSG00000112658	19.386	17.6923	17.7885	17.909	22.6229	20.9904	27.1359	20.6776	44.218	33.1429
ENSG00000112659	3.02168	1.90533	4.3943	5.31527	8.71013	10.2151	5.51404	7.69967	11.2375	15.299
ENSG00000112667	32.0152	29.8145	44.5715	41.3563	44.4736	42.4666	36.6094	51.274	24.964	28.853
ENSG00000112679	15.7123	18.0403	11.6266	13.2464	15.7914	14.6666	31.5103	36.0522	20.4761	17.3676
ENSG00000112685	20.788	22.1284	13.1889	10.9037	13.5096	12.9298	20.7649	21.6774	17.2496	13.24
ENSG00000112695	251.829	269.601	231.546	253.126	236.398	220.761	359.736	402.184	273.526	169.611
ENSG00000112697	37.9259	32.68	26.8205	30.0169	40.6004	43.3673	39.7061	30.6313	35.0503	38.598
ENSG00000112699	20.154	19.0001	19.037	12.8274	7.40846	8.01497	5.31336	3.28245	10.5411	13.3862
ENSG00000112701	41.7259	46.3351	47.6438	52.472	49.3924	59.9667	44.9554	46.5764	49.5708	61.2456
ENSG00000112706	0	0.0170883	0.524168	0.408633	0.153567	0.13855	0.58642	0.782381	0.0402894	0.120829
ENSG00000112715	25.7914	19.6771	65.9814	111.083	96.0564	118.582	80.736	149.312	85.0727	66.6334
ENSG00000112739	44.0885	41.8227	34.3401	33.2249	32.0892	37.6101	24.5199	19.428	31.2056	33.3979
ENSG00000112742	39.9019	50.0267	25.9093	25.3706	36.0377	34.6275	3.96726	3.01856	16.8563	15.62
ENSG00000112759	70.4893	71.8703	36.1293	41.6589	38.2975	40.7628	23.886	24.2164	44.9298	41.8823
ENSG00000112761	0	0	0	0	0	0	0	0	0	0
ENSG00000112763	3.17391	3.99026	4.23905	5.05077	4.59201	5.1442	7.20263	8.3778	8.52687	7.86633
ENSG00000112769	0.406354	1.51717	0.388185	0.567813	0.0356959	0.0685609	25.2405	51.5585	128.173	111.119
ENSG00000112773	2.24816	1.51384	2.6562	2.86662	14.9456	22.1439	9.43409	9.87553	26.2358	19.2688
ENSG00000112782	0.0608247	0.0349704	0.0321696	0.0129309	0.171205	0.277967	1.33883	1.82036	36.0817	16.2643
ENSG00000112787	25.3657	34.322	15.7919	15.3201	22.4195	27.3909	17.1594	18.8108	18.6551	23.9779
ENSG00000112796	7.46553	4.95647	5.24277	5.81355	4.51486	4.67009	2.13397	3.08872	2.76305	2.30075
ENSG00000112799	0	0	0	0	0	0	0	0	0.914517	0.484881
ENSG00000112812	2.37122	2.26669	1.69417	1.57602	2.14381	1.76206	1.19396	0.822265	0.0896077	33.5476
ENSG00000112818	0.0203369	0.0670478	0.0256007	0.010386	0	0	0.102517	0	0.0113852	0.0340049
ENSG00000112837	0	0	0.0361563	0	0.0503256	0.155298	0.185123	0.738004	15.0526	25.7158
ENSG00000112851	13.7458	16.6078	17.2857	15.5411	21.9621	24.646	31.1071	27.6579	40.8366	44.069
ENSG00000112852	10.87	11.8358	11.5005	12.4165	14.0354	13.313	12.5992	10.0796	0.692954	1.06653
ENSG00000112855	17.4383	14.3712	19.8992	21.361	16.2246	16.9972	16.1553	20.9814	18.7137	17.7309
ENSG00000112874	10.3129	7.76635	16.7768	16.1197	12.7793	11.9536	10.1784	11.2778	8.64634	5.94534
ENSG00000112877	7.48992	6.67109	7.8547	7.4878	9.4468	11.1054	2.29235	2.52829	3.15381	4.84
ENSG00000112893	60.6944	48.2639	50.9417	50.9795	46.4628	50.508	17.3031	8.895	12.1711	17.5554
ENSG00000112902	4.022	2.20424	6.93276	9.43582	7.66465	5.62537	6.32555	9.45345	68.2448	55.5846
ENSG00000112936	0.0744439	0.186953	0.524834	0.849057	0.153131	0.0459563	2.35961	3.41438	152.344	89.2369
ENSG00000112941	17.7245	12.3046	14.3272	12.4319	13.3803	16.4986	8.40206	8.82452	15.6077	20.2129
ENSG00000112964	0.191457	0.219462	0.571657	0.377337	0.648452	1.79531	2.26211	1.42221	8.80014	8.95367
ENSG00000112972	128.504	118.778	56.6577	30.2917	56.3168	48.7469	49.8652	104.786	25.9648	25.6331
ENSG00000112977	9.54462	8.54587	12.2261	13.1389	14.0901	15.1738	20.1365	15.2808	30.244	28.3125
ENSG00000112981	0.186137	0.486088	2.59779	3.19624	2.74645	2.60263	3.94356	2.59049	2.25112	1.31025
ENSG00000112983	26.406	27.4852	36.2404	42.3027	39.2235	37.9262	19.1932	17.3746	34.036	33.6171
ENSG00000112984	33.7707	40.0224	36.2411	36.0575	42.1856	37.4557	6.00032	4.42363	48.0306	32.6296
ENSG00000112992	10.748	9.06462	11.4086	11.4697	22.8488	23.8731	110.951	130.713	145.694	104.187
ENSG00000112996	59.4154	68.92	51.7729	49.5927	51.0044	52.2945	60.0895	67.3873	48.8915	40.5007
ENSG00000113013	214.19	262.981	122.812	115.628	89.812	97.7836	132.255	160.4	106.576	82.0405
ENSG00000113048	64.1385	74.1053	76.8048	84.1528	61.3267	48.4776	35.0245	44.834	38.9602	35.6529
ENSG00000113068	36.7283	47.2367	41.6044	37.719	39.0247	34.1915	72.6184	71.4973	44.1132	37.3621
ENSG00000113070	1.69315	1.74319	1.41012	1.0602	0.710174	0.471503	6.85981	4.6114	5.70057	4.19372
ENSG00000113073	0.0111638	0.0484949	0.0366755	0.0991957	0.0413707	0.0502487	0.0132666	0.0110833	0.0124814	0.014257
ENSG00000113083	1.24288	0.45989	6.05382	15.1717	0.377183	0.802558	1.69592	0.815452	8.28365	29.0743
ENSG00000113088	0	0	0.134644	0.131846	0.296144	0.304789	0	0	0	0.0818882
ENSG00000113100	0	0.103409	0	0	0.00735557	0	0.0499394	0	0	0.0208396
ENSG00000113108	5.57932	4.76003	10.7249	11.8967	9.45706	11.1313	5.46381	6.84872	8.40708	14.233
ENSG00000113119	11.1087	14.8141	11.3346	12.0526	16.6111	12.5079	4.23039	5.03029	4.8747	7.50365
ENSG00000113140	131.86	148.658	172.663	222.436	434.205	313.43	380.458	167.906	606.715	1052.39
ENSG00000113141	30.6418	33.1867	38.752	39.3949	34.8856	31.8559	45.0636	47.5047	33.2513	27.894
ENSG00000113161	98.3036	91.188	59.9177	51.5954	52.359	48.3028	21.2371	29.0428	13.0282	17.8217
ENSG00000113163	18.0548	16.42	17.5927	19.8019	12.6803	13.792	11.3899	10.7417	14.9214	16.8509
ENSG00000113194	19.5157	19.384	21.8577	21.6153	19.5185	19.4028	20.5774	18.747	17.4184	17.7462
ENSG00000113196	0.0767819	0	3.85844	10.0532	61.0736	42.3474	59.0358	45.8237	20.7055	12.5882
ENSG00000113205	1.11167	0.626839	1.00876	0.81605	1.49107	2.15665	1.0852	0.957446	0.282229	0.746053
ENSG00000113209	6.47635	8.72968	7.33789	6.09695	9.23041	7.85155	6.79233	6.15036	1.28468	1.87483
ENSG00000113211	0.0337645	0.0525282	0.129008	0.151604	0.193345	0.252991	0.131035	0.177469	0.340102	0.560357
ENSG00000113212	0.127443	0.0793682	0.202223	0.118277	0.159036	0.0895275	0.271083	0.241975	1.14001	1.56628
ENSG00000113231	0.415637	0.269577	0.236541	0.16373	0.263491	0.455937	0.27238	0.601201	8.74903	7.11538
ENSG00000113240	6.89898	6.17533	7.22587	6.83441	9.40927	10.9807	9.25813	10.1118	21.4672	29.0489
ENSG00000113248	3.77834	3.70267	6.21153	7.15056	8.36897	8.29073	7.63796	7.52614	3.05035	5.24195
ENSG00000113249	0.0193453	0	0	0	0.912337	0.520969	1.44689	0	0.0443132	0.0456475
ENSG00000113262	0	0.005317	0	0	0	0	0	0	0	0.0350291
ENSG00000113263	0.0806774	0.037483	0	0	0	0	0.0124807	0	0.0466204	0.991301
ENSG00000113269	52.1911	48.7837	41.0337	46.179	32.6883	31.1798	25.3594	23.7224	23.6342	22.5782
ENSG00000113272	8.71471	7.72028	11.9907	14.4618	9.06113	6.74163	7.47664	7.82823	8.08046	7.43063
ENSG00000113273	6.51109	7.45599	6.80015	6.22366	17.3812	15.1628	15.5384	13.3285	18.9522	17.083
ENSG00000113282	40.5323	39.9569	35.3395	35.7046	30.4087	34.1211	36.599	31.6041	33.0255	33.6698
ENSG00000113296	6.3889	3.97093	7.88019	8.14433	5.61252	6.05192	7.36684	2.747	19.9943	18.9257
ENSG00000113300	11.4191	8.64579	7.41536	7.57929	10.0176	11.4401	11.3551	9.10054	18.7474	18.3577
ENSG00000113302	0.0111956	0	0.028228	0.0228776	0	0.0104381	0	0.0242829	0	0
ENSG00000113303	0.0288146	0.0159138	0.0216413	0	0	0.0158592	0	0	0.06521	0.023987
ENSG00000113312	32.5705	42.7054	31.1465	28.5	25.8257	22.2383	31.813	32.8858	21.5156	16.2265
ENSG00000113318	13.0597	10.9062	13.1422	14.1566	10.4858	10.2421	11.3208	12.3478	9.1319	8.24591
ENSG00000113319	7.1594	12.4189	1.14309	0.602154	0.155396	0.172936	1.24787	0.0431466	0.288749	0.860559
ENSG00000113327	0.328881	0.360632	0.435409	0.285073	0.274826	0.144332	0.0457133	0.099582	0.0213418	0.241443
ENSG00000113328	336.305	307.997	267.209	399.941	234.856	211.593	133.923	154.125	97.937	62.518
ENSG00000113356	61.6278	80.2202	4.35135	3.91876	2.19399	1.91289	0.977815	1.28808	0.990369	1.00707
ENSG00000113360	28.1202	23.9646	26.3976	20.3333	25.6426	27.6934	19.5082	14.3423	26.3985	28.6558
ENSG00000113361	0.569438	0.370878	0.0555383	0.108525	0.253702	0.218849	6.33968	0.0438383	2.55816	5.00722
ENSG00000113368	117.598	132.115	232.804	185.405	94.1629	87.3641	34.991	36.9794	53.1189	58.8009
ENSG00000113369	13.0271	3.91363	28.0866	14.4092	48.9356	34.543	32.8843	52.689	26.8049	26.3136
ENSG00000113384	65.3799	63.5188	68.4297	68.5568	51.2217	52.0333	54.3169	49.3256	43.2545	42.7533
ENSG00000113387	146.033	171.84	126.347	142.246	135.194	114.671	128.256	118.44	94.4647	99.0266
ENSG00000113389	0.0646227	0.030568	0.0562674	0.32713	0.479575	0.514006	0.478175	0.105085	23.5802	27.6669
ENSG00000113391	7.8179	8.39396	9.24789	12.1271	20.3562	17.7278	18.1354	11.7858	19.3392	18.6713
ENSG00000113396	1.9898	2.23503	3.86267	4.13453	2.66271	2.18235	3.54435	9.43467	106.97	57.7444
ENSG00000113407	164.045	201.978	59.3133	70.1579	54.7699	58.6925	97.6816	136.6	42.555	38.0856
ENSG00000113430	0.925451	0.616692	0.329394	0.273161	0.0350872	0.130199	5.35128	21.8243	31.8802	22.5302
ENSG00000113441	2.40148	2.12614	4.48173	4.45967	17.2498	16.0854	23.521	25.4204	45.7721	31.0222
ENSG00000113448	1.1026	1.44289	8.019	12.1812	5.01361	4.49129	11.9592	13.7956	28.1565	20.998
ENSG00000113456	21.5759	27.7682	15.0275	15.5733	20.1979	20.3161	17.1234	17.5415	23.7696	18.6122
ENSG00000113460	45.847	53.7207	29.6409	28.4796	29.3203	30.9275	13.399	15.005	13.7764	15.4076
ENSG00000113492	0	0.0206366	0	0	0	0	0.0548205	0	0.106223	0.0616006
ENSG00000113494	0.734974	1.13651	0.562952	0.701364	0.269399	0.22854	0.652976	0.007363	3.40441	3.78936
ENSG00000113504	9.25017	7.68973	9.14042	10.0765	7.67381	7.95308	7.85391	7.35928	25.3317	18.5468
ENSG00000113520	0	0	0	0	0	0	0	0	0	0.130254
ENSG00000113522	17.1884	15.6749	22.9515	23.5622	14.7892	14.5467	14.139	15.3157	16.1228	16.9387
ENSG00000113525	0	0	0	0	0	0	0	0	0	0
ENSG00000113532	0.437063	0.214481	5.64029	4.86076	0.990466	1.21994	0.175078	0.312642	3.6937	3.76786
ENSG00000113552	53.7268	64.1433	60.9927	67.6924	53.6525	53.363	30.3424	24.5139	16.5684	13.6051
ENSG00000113555	0.0957837	0.143737	0.0263814	0	0.687808	0.778613	0.226893	0.509726	8.68861	7.5174
ENSG00000113558	264.55	273.297	220.01	203.306	216.246	184.997	333.815	319.006	213.097	154.767
ENSG00000113569	70.8512	65.4803	52.6398	44.6678	41.1553	43.8778	19.1962	21.3434	24.0177	21.4688
ENSG00000113575	78.0488	97.6651	67.1201	64.0596	73.848	68.0158	128.425	116.454	64.0777	55.4113
ENSG00000113578	0.038841	0.318063	0.016327	0	0.0959443	0.303487	0.775783	0.995872	33.0333	13.642
ENSG00000113580	2.40204	2.24319	3.24487	3.37139	2.45671	2.09221	4.636	5.74652	31.26	25.7656
ENSG00000113583	25.4123	25.3633	39.4268	39.6979	33.2615	30.3286	35.3107	30.9818	32.6118	28.6778
ENSG00000113593	22.029	25.9274	28.3065	30.36	26.6154	28.3731	20.8579	17.9924	22.0331	32.2766
ENSG00000113594	9.91035	8.83324	38.8967	56.4427	85.3686	99.3578	21.37	19.5354	42.1669	46.4476
ENSG00000113595	6.95839	8.43486	10.6121	12.7695	11.2226	11.8475	17.3248	19.0406	10.9887	9.21576
ENSG00000113597	11.6025	14.3681	8.19526	9.42692	11.9383	11.5398	17.1317	18.4211	9.65234	9.98167
ENSG00000113600	0	0.0123039	0	0	0	0	0	0	0	0.0125595
ENSG00000113615	16.1456	12.9699	11.2028	10.8945	10.843	12.6859	7.67083	6.49591	8.01537	11.735
ENSG00000113621	13.507	17.605	22.6451	25.1728	21.2073	17.1956	29.1268	36.1649	25.7812	27.4136
ENSG00000113638	6.64113	6.83574	9.21844	8.71972	9.15954	9.17761	11.115	10.9615	8.74733	6.42101
ENSG00000113643	68.193	91.3945	67.3341	75.639	61.8743	60.0472	75.9231	69.7145	41.1433	39.2051
ENSG00000113645	12.4425	13.5157	3.64163	1.6053	3.69953	4.00888	5.53217	3.04827	2.84425	4.11238
ENSG00000113648	69.8688	76.5142	72.947	69.3882	98.788	85.8108	245.089	147.575	123.051	117.609
ENSG00000113649	54.6706	52.176	53.2912	48.4453	46.9882	63.7228	21.4523	24.7203	47.5922	54.7692
ENSG00000113657	86.0301	100.797	21.5768	24.6365	48.0523	32.1802	312.864	454.149	62.3766	71.6975
ENSG00000113658	41.1631	46.0781	49.3063	51.0037	58.3498	56.9499	41.3416	42.0169	38.7736	33.8557
ENSG00000113712	122.099	130.747	122.349	140.459	105.5	100.123	168.866	180.049	138.992	132.932
ENSG00000113716	15.4361	13.332	14.4092	14.1073	12.4444	13.7527	10.2532	11.3101	16.4614	17.1975
ENSG00000113719	50.5934	53.8312	57.7835	58.2709	46.9185	46.9646	58.5856	54.0711	47.6775	45.3331
ENSG00000113721	3.69229	4.02692	8.49389	6.36872	16.3588	12.7377	3.60133	0.429831	36.077	41.582
ENSG00000113722	0.331464	0.498259	18.7206	8.93436	0.252382	0.192556	0.0545159	0.0487964	0.178505	0.111221
ENSG00000113732	44.1472	71.5554	48.9708	60.5821	62.8146	52.7031	92.3878	83.1562	54.6758	48.19
ENSG00000113734	6.96799	7.14907	4.62496	3.58194	6.39638	5.33582	6.67367	7.1351	8.50748	6.06508
ENSG00000113739	39.0025	25.6434	19.3881	14.4317	5.3135	3.92487	22.3415	47.5677	11.5374	6.18471
ENSG00000113742	4.05262	3.59693	6.19166	5.43663	12.3715	10.3831	39.8247	27.0015	40.0105	24.5424
ENSG00000113749	1.45121	1.28519	0.660501	0.876977	0.607918	0.342589	1.79897	4.39262	28.7915	18.14
ENSG00000113758	90.9187	142.63	84.5981	93.2506	101.658	92.8271	107.347	102.664	51.8049	66.9849
ENSG00000113761	9.43397	10.7425	11.8101	13.0812	7.30845	7.58665	13.8309	15.2388	8.97709	11.6073
ENSG00000113763	1.6621	0.956232	0.671265	0.786311	0.168469	0.0754235	0.148715	0.328816	0.0592625	0.44811
ENSG00000113790	1.99128	2.39824	3.60586	4.03288	9.51786	7.56108	4.76974	6.59489	4.07905	3.7846
ENSG00000113805	0.0201589	0	0.0254676	0	0.306884	0.450933	0.351215	0.236706	0.23449	0.961182
ENSG00000113810	64.1143	58.4569	54.9733	40.5967	67.7531	79.0048	24.6065	15.0148	81.1462	79.0035
ENSG00000113811	19.1832	23.0188	21.7529	22.5022	36.9956	32.1975	42.8043	46.0085	31.7255	22.2167
ENSG00000113812	10.0951	10.9802	11.3896	15.6442	16.9647	13.9906	27.8546	28.4319	23.0072	21.0187
ENSG00000113838	8.90784	10.8125	7.93955	7.28782	10.3441	7.60909	7.80623	8.63552	9.19186	9.00885
ENSG00000113845	48.7288	70.694	34.268	34.4548	38.0225	36.2239	110.057	103.064	54.9274	35.8177
ENSG00000113851	16.1547	17.32	20.7672	23.5157	22.4096	22.2277	26.0406	26.2886	22.6674	22.3552
ENSG00000113889	0.0680371	0.0322729	0	0	0.0386115	0.0165075	0.937724	0	0.612686	0.128478
ENSG00000113905	0.0912772	0.112914	0.0356331	0	0.0325492	0.274767	0.0184334	0	0.269295	0.0160345
ENSG00000113916	2.30137	1.535	2.52132	1.79652	1.74529	1.41469	4.87222	5.42898	3.68262	7.79756
ENSG00000113924	0	0.071566	0	0.105325	0.0838498	0.11306	0.263598	0	0.584318	0.214826
ENSG00000113946	0	0.0130344	0.614722	0.430842	0.197727	0.294912	0.202815	0.0148285	0	0.114784
ENSG00000113966	7.18384	7.21926	7.52973	7.31528	8.4226	7.47462	7.01442	8.07468	4.34989	3.3521
ENSG00000113971	8.03577	6.52174	11.22	14.5352	12.0913	11.2524	11.0222	11.5241	14.0171	19.7318
ENSG00000114013	0.181868	0.153927	0.143386	0.297869	0.0367059	0.04569	0	0	0.578663	0.35841
ENSG00000114019	27.4089	32.6571	50.4563	43.4284	40.1248	35.3504	32.3557	30.0746	44.696	38.8273
ENSG00000114021	19.1924	21.9565	13.8463	12.7191	21.8522	19.306	38.3815	43.077	21.7	17.8372
ENSG00000114023	178.129	65.1723	149.571	155.82	31.1153	25.0453	127.1	222.19	48.3941	31.7034
ENSG00000114026	9.32997	13.1214	10.8327	11.9551	13.5739	11.6867	11.8559	16.0381	21.5358	23.0648
ENSG00000114030	20.6598	22.1991	17.149	15.9632	20.0472	21.2996	36.3375	28.2785	17.7622	18.5395
ENSG00000114054	44.337	39.6944	35.3361	33.5445	29.6717	26.5272	56.3202	60.5837	40.4585	29.5026
ENSG00000114062	62.3306	72.0272	63.6825	58.0703	63.619	67.5117	91.0907	77.5492	72.7894	71.6008
ENSG00000114098	27.8566	26.7147	23.4937	21.1068	29.6266	26.3976	29.2833	33.6164	31.8611	32.6043
ENSG00000114107	14.0853	14.7349	15.9758	19.9196	20.6142	19.0751	14.1447	14.9996	23.8447	21.1092
ENSG00000114113	0.0882357	0.16466	0	0	0	0	0.222727	0	0.140807	0
ENSG00000114115	32.2229	35.4205	138.13	84.4172	30.1796	19.919	59.9987	36.5332	40.3352	42.1461
ENSG00000114120	70.9308	38.879	71.1603	72.5733	44.0938	57.8486	39.1048	53.2411	49.7892	61.5398
ENSG00000114124	0.0102762	0.0288703	0.013051	0	0.015253	0.0192115	0.0128373	0	0.0112841	0.0446552
ENSG00000114125	70.0761	69.6548	77.963	100.449	66.3969	57.2958	84.8865	89.0026	43.0845	42.1439
ENSG00000114126	37.6985	48.1737	23.5445	21.446	33.6663	29.2743	28.3601	30.7479	24.9368	27.3379
ENSG00000114127	8.1029	6.18453	10.8696	10.0742	12.6879	15.5582	12.4583	11.5657	17.0923	19.8639
ENSG00000114166	0.581958	0.814508	0.166495	0.40083	2.28717	2.39096	9.46877	8.07363	12.8207	11.1408
ENSG00000114200	3.11351	2.89836	4.22286	2.6149	2.44443	1.28598	1.88504	1.397	12.4462	17.2765
ENSG00000114204	0.0910317	0.0277973	0	0	0	0	0	0.0260921	0.064224	0.402304
ENSG00000114209	50.4668	49.6105	39.1332	38.5208	30.34	36.9494	27.9218	29.2223	23.1992	22.2045
ENSG00000114248	0.0299002	0	0	0	0	0	0	0	0	0.0208296
ENSG00000114251	1.36345	1.00182	47.1752	69.1608	54.2521	60.636	40.8717	36.3799	13.1883	11.3528
ENSG00000114268	43.8769	12.3615	66.3742	86.28	8.11351	6.49256	16.6507	35.6937	2.36127	3.46025
ENSG00000114270	2.55821	3.34676	4.25434	6.79313	4.35163	5.6099	9.96032	10.772	5.08908	5.34497
ENSG00000114279	6.65853	5.90265	14.0648	18.5365	3.53827	2.92113	1.85197	2.2278	277.581	138.542
ENSG00000114302	18.8652	22.3821	17.3702	19.8022	19.6108	16.0213	37.9844	37.4534	28.8179	21.6773
ENSG00000114315	23.2181	14.2434	23.9465	19.2122	40.6469	43.0672	15.9983	8.35915	21.6463	25.3609
ENSG00000114316	6.04863	4.38106	5.94999	6.88662	6.79279	8.29345	9.65516	9.67618	21.6485	23.1095
ENSG00000114331	22.9783	20.0429	29.7848	34.1219	22.9454	28.1694	25.5003	20.3031	20.0784	23.3871
ENSG00000114346	57.6128	65.821	50.1277	48.6039	56.3135	48.257	13.8246	13.8426	33.0566	27.3165
ENSG00000114349	0.0714121	0.0104724	0.0982881	0.0752924	0.00854947	0	0	0	0	0.0145091
ENSG00000114353	77.7248	86.6516	150.03	176.835	106.448	92.7267	72.6639	70.0408	87.1195	79.2321
ENSG00000114354	46.3183	44.0293	42.663	43.5662	48.8124	47.3056	73.7333	71.7905	51.8871	50.9981
ENSG00000114374	0	0	0	0	0	0	0	0	0.00398405	0
ENSG00000114378	3.20199	3.1569	1.5564	1.60888	2.40095	1.41186	0.502099	1.35483	2.0121	1.39455
ENSG00000114383	18.9653	23.913	11.5483	12.6942	13.3849	13.3712	19.4158	22.4654	13.2767	11.7254
ENSG00000114388	11.2072	11.2975	9.72769	10.9475	11.0321	10.4904	12.6174	16.0397	11.7505	9.10594
ENSG00000114391	1386.06	1359.27	1498.27	1598.67	1389.94	1358.65	622.547	745.049	857.955	627.425
ENSG00000114395	4.02204	7.58828	10.1231	8.78426	9.59268	7.20145	6.47342	6.98374	4.57463	5.09783
ENSG00000114405	7.00946	13.0845	7.49524	7.2776	3.32616	3.50985	3.66085	2.12915	6.01402	4.76147
ENSG00000114416	144.778	122.054	161.912	179.719	141.722	146.554	120.533	132.239	123.017	106.466
ENSG00000114423	7.51431	8.12873	13.7113	12.7033	22.6077	22.1929	6.04221	5.57632	17.6379	20.8425
ENSG00000114439	25.7915	20.4495	41.6271	36.9909	31.864	34.4941	54.7676	52.8716	26.6774	24.3042
ENSG00000114446	20.1603	22.482	25.5426	20.7897	22.8049	18.8579	24.4714	21.5915	18.7714	18.598
ENSG00000114450	28.5792	23.6498	31.2864	27.7252	15.412	17.4011	23.4308	26.4713	26.2398	25.5894
ENSG00000114455	0	0	0	0	0	0	0.107198	0	0	0.0484528
ENSG00000114473	3.46998	3.80528	7.1933	5.48508	4.63062	4.24007	7.07212	6.76896	4.57537	4.54218
ENSG00000114480	30.1136	10.6101	35.7426	44.5962	7.63783	7.8782	52.8512	89.8077	22.0242	16.0647
ENSG00000114487	0	0	0	0	0	0	0	0	0.0108133	0.0573105
ENSG00000114491	27.2649	37.2215	25.6195	24.7258	23.2516	21.3527	11.787	10.5697	12.2298	12.9028
ENSG00000114503	54.1692	56.8815	41.7591	41.4341	48.4383	48.9044	47.7138	47.9061	27.2857	27.822
ENSG00000114520	11.2273	15.7935	21.8358	23.4989	25.6848	20.9729	22.1199	17.4287	21.0033	16.3478
ENSG00000114529	4.96396	7.16982	3.77985	2.46072	10.1049	9.91783	5.90343	4.2607	7.2388	6.97042
ENSG00000114541	4.40188	3.43851	3.65553	2.34497	14.3582	11.083	41.2071	49.4121	63.8806	50.8089
ENSG00000114544	15.8739	12.3113	24.207	26.5138	20.2106	18.0478	19.6474	18.2576	21.6724	22.136
ENSG00000114547	0.0179964	0.0668867	0.0354453	0.157488	0.0405927	0	0.134885	0	0.19219	0.1767
ENSG00000114554	19.3346	17.9839	17.199	14.7766	18.0842	22.2899	29.7037	40.1058	37.3611	32.0061
ENSG00000114573	55.0878	54.3041	38.9861	34.6761	39.5657	37.5576	31.3782	23.9581	14.1797	16.5647
ENSG00000114626	1.35103	1.37606	1.3461	1.31894	2.39541	2.3022	3.70544	2.36168	5.22238	4.62331
